6973,Stephen Hawking,To confine our attention to terrestrial matters would be to limit the human spirit.
6974,Stephen Hawking,I think computer viruses should count as life. I think it says something about human nature that the only form of life we have created so far is purely destructive. We've created life in our own image.
6975,Stephen Hawking,We are just an advanced breed of monkeys on a minor planet of a very average star. But we can understand the Universe. That makes us something very special.
6976,Lord Chesterfield,An injury is much sooner forgotten than an insult.
6977,Lord Chesterfield,"If you are not in fashion, you are nobody."
6978,Lord Chesterfield,"Be wiser than other people, if you can, but do not tell them so."
6979,Lord Chesterfield,Common sense is the best sense I know of.
6980,Lord Chesterfield,"Know the true value of time snatch, seize, and enjoy every moment of it. No idleness no laziness no procrastination never put off till tomorrow what you can do today."
6981,Lord Chesterfield,"Never seem more learned than the people you are with. Wear your learning like a pocket watch and keep it hidden. Do not pull it out to count the hours, but give the time when you are asked."
6982,Lord Chesterfield,"The knowledge of the world is only to be acquired in the world, and not in a closet."
6983,Lord Chesterfield,"Wit is so shining a quality that everybody admires it most people aim at it, all people fear it, and few love it unless in themselves."
6984,Lord Chesterfield,"Choose your pleasures for yourself, and do not let them be imposed upon you."
6985,Anna Freud,Creative minds have always been known to survive any kind of bad training.
6986,Anna Freud,"I was always looking outside myself for strength and confidence, but it comes from within. It is there all the time."
6987,Eugene Debs,The most heroic word in all languages is revolution.
6988,Sidney Poitier,"We all suffer from the preoccupation that there exists ... in the loved one, perfection."
6989,Rod Kanehl,"Baseball is a lot like life. The line drives are caught, the squibbles go for base hits. It's an unfair game."
6990,African Proverb,"Indecision is like a stepchild if he does not wash his hands, he is called dirty, if he does, he is wasting water."
6991,African Proverb,"Until lions have their historians, tales of the hunt shall always glorify the hunter."
6992,African Proverb,"Where there is no shame, there is no honor."
6993,African Proverb,Not to know is bad not to wish to know is worse.
6994,African Proverb,It takes a village to raise a child.
6995,African Proverb,"When there is no enemy within, the enemies outside cannot hurt you."
6996,African Proverb,Smooth seas do not make skillful sailors.
6997,African Proverb,"When elephants fight, it is the grass who suffers."
6998,African Proverb,"When the mouth stumbles, it is worse than the foot."
6999,African Proverb,"If you refuse to be made straight when you are green, you will not be made straight when you are dry."
7000,Marcus Tullius Cicero,"Of all nature's gifts to the human race, what is sweeter to a man than his children"
7001,Marcus Tullius Cicero,Cultivation to the mind is as necessary as food to the body.
7002,Marcus Tullius Cicero,"Not to know the events which happened before one was born, that is to remain always a boy."
7003,Marcus Tullius Cicero,"When you wish to instruct, be brief that men's minds take in quickly what you say, learn its lesson, and retain it faithfully. Every word that is unnecessary only pours over the side of a brimming mind."
7004,Marcus Tullius Cicero,The spirit is the true self.
7005,Marcus Tullius Cicero,"While there's life, there's hope."
7006,Marcus Tullius Cicero,"Not to know what has been transacted in former times is to be always a child. If no use is made of the labors of past ages, the world must remain always in the infancy of knowledge."
7007,Marcus Tullius Cicero,Men in no way approach so nearly to the gods as in doing good to men.
7008,Marcus Tullius Cicero,"The pursuit, even of the best things, ought to be calm and tranquil."
7009,Marcus Tullius Cicero,A room without books is like a body without a soul.
7010,Marcus Tullius Cicero,Vivere est cogitare. (To think is to live)
7011,Marcus Tullius Cicero,No one can give you better advice than yourself.
7012,Marcus Tullius Cicero,A home without books is a body without soul.
7013,Marcus Tullius Cicero,". . . for until that God who rules all the region of the sky. . . has freed you from the fetters of your body, you cannot gain admission here. Men were created with the understanding that they were to look after that sphere called Earth, which you see in the middle of the temple. Minds have been given to them out of the eternal fires you call fixed stars and planets, those spherical solids which, quickened with divine minds, journey through their circuits and orbits with amazing speed...."
7014,Marcus Tullius Cicero,There is nothing so ridiculous absurd* but some philosopher has said it.
7015,Marcus Tullius Cicero,"It is as hard for the good to suspect evil, as it is for the bad to suspect good."
7016,Marcus Tullius Cicero,"Gratitude is not only the greatest of virtues, but the parent of all the others."
7017,Marcus Tullius Cicero,Democritus maintains that there can be no great poet without a spite of madness.
7018,Marcus Tullius Cicero,"For how many things, which for our own sake we should never do, do we perform for the sake of our friends."
7019,Marcus Tullius Cicero,Natural ability without education has more often raised a man to glory and virtue than education without natural ability.
7020,Marcus Tullius Cicero,"The countenance is the portrait of the soul, and the eyes mark its intentions."
7021,Marcus Tullius Cicero,"Friendship improves happiness and abates misery, by the doubling of our joy and the dividing of our grief."
7022,Marcus Tullius Cicero,No Sane man will dance.
7023,Marcus Tullius Cicero,To be ignorant of what happened before you were born is to be ever a child. For what is man's lifetime unless the memory of past events is woven with those of earlier times
7024,Marcus Tullius Cicero,"A friend is, as it were, a second self."
7025,Marcus Tullius Cicero,"Never injure a friend, even in jest."
7026,Marcus Tullius Cicero,"For if that last day does not occasion an entire extinction, but a change of abode only, what can be more desirable And if it, on the other hand, destroys and absolutely puts an end to us, what can be preferable to having a deep sleep fall on us in the midst of the fatigues of life and, being thus overtaken, to sleep to eternity"
7027,Marcus Tullius Cicero,"A thankful heart is not only the greatest virtue, but the parent of all other virtues."
7028,Marcus Tullius Cicero,I am not ashamed to confess that I am ignorant of what I do not know.
7029,Marcus Tullius Cicero,Nothing quite new is perfect.
7030,Marcus Tullius Cicero,The authority of those who teach is often an obstacle to those who want to learn.
7031,Marcus Tullius Cicero,"If you aspire to the highest place it is no disgrace to stop at the second, or even the third."
7032,Marcus Tullius Cicero,There is no place more delightful than home.
7033,Marcus Tullius Cicero,I criticize by creation - not by finding fault.
7034,"Godfather, The",Don Corleone Do you spend time with your family Good. Because a man that doesn't spend time with his family can never be a real man.
7035,"Godfather, The","Fabrizio In Sicily, women are more dangerous than shotguns."
7036,"Godfather, The",Michael I'll make him an offer he can't refuse.
7037,"Godfather, The",Tessio It's a Sicilian message. It means Luca Brasi sleeps with the fishes.
7038,"Godfather, The","Don Corleone Someday - and that day may never come - I'll call upon you to do a service for me. But until that day, accept this justice as gift on my daughter's wedding day."
7039,"Godfather, The","Sonny Hey, whataya gonna do, nice college boy, eh Didn't want to get mixed up in the Family business, huh Now you wanna gun down a police captain. Why Because he slapped ya in the face a little bit Hah What do you think this is the Army, where you shoot 'em a mile away You've gotta get up close like this and bada-bing. you blow their brains all over your nice Ivy League suit."
7040,"Godfather, The","Don Corleone What have I ever done to make you treat me so disrespectfully If you'd come to me in friendship, then this scum that ruined your daughter would be suffering this very day. And if by chance an honest man like yourself should make enemies, then they would become my enemies. And then they would fear you."
7041,"Godfather, The","Don Corleone I'm a superstitious man, and if some unlucky accident should befall Michael - if he is to be shot in the head by a police officer, or be found hung dead in a jail cell... or if he should be struck by a bolt of lightning - then I'm going to blame some of the people in this room and then I do not forgive. But with said, I pledge - on the souls of my grandchildren - that I will not be the one to break the peace that we have made today."
7042,Archibald Wavell,No amount of study or learning will make a man a leader unless he has the natural qualities of one.
7043,Michael Korda,An ounce of hypocracy is worth a pound of ambition.
7044,Michael Korda,"Success on any major scale requires you to accept responsibility... in the final analysis, the one quality that all successful people have... is the ability to take on responsibility."
7045,Michael Korda,"In order to suceed, We must first believe that we can."
7046,Michael Korda,"Your chances of success are directly proportional to the degree of pleasure you desire from what you do. If you are in a job you hate, face the fact squarely and get out."
7047,Michael Korda,Success has always been easy to measure. It is the distance between one's origins and one's final achievement.
7048,Marcus Dolengo,The best way to accelerate a Macintosh is at 9.8msecsec.
7049,Tupac Shakur,Reality is wrong. Dreams are for real.
7050,Gail Sheehy,"If we don't change, we don't grow. If we don't grow, we aren't really living."
7051,Gail Sheehy,"If every day is an awakening, you will never grow old. You will just keep growing."
7052,Gail Sheehy,"Changes are not only possible and predictable, but to deny them is to be an accomplice to one's own unnecessary vegetation."
7053,Gail Sheehy,"As we reach midlife . we are not prepared for the idea that time can run out on us, or for the startling truth that if we don't hurry to pursue our own definition of a meaningful existence, life can become a repetition of trivial maintenance duties."
7054,Alfred Hitchcock,"When an actor comes to me and wants to discuss his character, I say, 'It's in the script.' If he says, 'But what's my motivation, ' I say, 'Your salary.'"
7055,Alfred Hitchcock,The paperback is very interesting but I find it will never replace the hardcover book -- it makes a very poor doorstop.
7056,Alfred Hitchcock,"There is no terror in the bang, only in the anticipation of it."
7057,Alfred Hitchcock,The length of a film should be directly related to the endurance of the human bladder.
7058,Alfred Hitchcock,Drama is life with the dull bits cut out.
7059,Alfred Hitchcock,"Television has done much for psychiatry by spreading information about it, as well as contributing to the need for it."
7060,Alfred Hitchcock,"Seeing a murder on television... can help work off one's antagonisms. And if you haven't any antagonisms, the commercials will give you some."
7061,Alfred Hitchcock,In films murders are always very clean. I show how difficult it is and what a messy thing it is to kill a man.
7062,Mitch Ratliffe,A computer lets you make more mistakes faster than any invention in human history - with the possible exceptions of handguns and tequila.
7063,Millard Fuller,"It's not your blue blood, your pedigree or your college degree. It's what you do with your life that counts."
7064,Millard Fuller,"Everyone who gets sleepy at night should have a simple decent place to lay their heads, on terms they can afford to pay."
7065,Scarface,"Tony Montana Me, I want what's coming to me. Manny Oh, well what's coming to you Tony Montana The world, Chico, and everything in it."
7066,Scarface,Tony Montana You think you can take me You need a f***ing army if you gonna take me
7067,Scarface,"Tony Montana What you lookin' at You all a bunch of f***ing assholes. You know why You don't have the guts to be what you wanna be You need people like me. You need people like me so you can point your f***ing fingers and say, That's the bad guy. So... what that make you Good You're not good. You just know how to hide, how to lie. Me, I don't have that problem. Me, I always tell the truth. Even when I lie. So say good night to the bad guy Come on. The last time you gonna see a bad guy like this again, let me tell you. Come on. Make way for the bad guy. There's a bad guy comin' through Better get outta his way"
7068,Scarface,"Tony Montana In this country, you gotta make the money first. Then when you get the money, you get the power. Then when you get the power, then you get the women."
7069,Scarface,Tony Montana Say hello to my little friend
7070,Scarface,Tony Montana I always tell the truth. Even when I lie.
7071,"Whitney Moore, Jr.","We create an environment where it is alright to hate, to steal, to cheat, and to lie if we dress it up with symbols of respectability, dignity and love."
7072,Elbert Hubbard,A friend is one who knows you and loves you just the same.
7073,Elbert Hubbard,Many a man's reputation would not know his character if they met on the street.
7074,Elbert Hubbard,The ineffable joy of forgiving and being forgiven forms an ecstasy that might well arouse the envy of the gods.
7075,Elbert Hubbard,"To avoid criticism, do nothing, say nothing, and be nothing."
7076,Elbert Hubbard,"The reason men oppose progress is not that they hate progress, but that they love inertia."
7077,Elbert Hubbard,Every man is a damn fool for at least five minutes every day wisdom consists of not exceeding the limit.
7078,Elbert Hubbard,The world is moving so fast these days that the man who says it can't be done is generally interrupted by someone doing it.
7079,Elbert Hubbard,"My father always used to say that when you die, if you've got five real friends, you've had a great life."
7080,Elbert Hubbard,"If pleasures are greatest in anticipation, just remember that this is also true of trouble."
7081,Elbert Hubbard,"There is something that is much more scarce, something finer far, something rarer than ability. It is the ability to recognize ability."
7082,Elbert Hubbard,The artist needs no religion beyond his work.
7083,Elbert Hubbard,The love we give away is the only love we keep.
7084,Elbert Hubbard,"If you suffer, thank God It is a sure sign that you are alive."
7085,Elbert Hubbard,"Religions are many and diverse, but reason and goodness are one."
7086,Elbert Hubbard,I would rather be able to appreciate things I can not have than to have things I am not able to appreciate.
7087,Elbert Hubbard,The idea that is not dangerous is not worthy of being called an idea at all.
7088,Elbert Hubbard,Optimism is a kind of heart stimulant--the digitalis of failure.
7089,Elbert Hubbard,One machine can do the work of fifty ordinary men. No machine can do the work of one extraordinary man.
7090,Elbert Hubbard,"No matter what you've done for yourself or for humanity, if you can't look back on having given love and attention to your own family, what have you really accomplished"
7091,Elbert Hubbard,Never explain--your friends do not need it and your enemies will not believe you anyway.
7092,Elbert Hubbard,Life is just one damned thing after another.
7093,Elbert Hubbard,A conservative is a man who is too cowardly to fight and too fat to run.
7094,Elbert Hubbard,The greatest mistake you can make in life is to be continually fearing you will make one.
7095,Elbert Hubbard,The teacher is one who makes two ideas grow where only one grew before.
7096,Elbert Hubbard,"We are punished by our sins, not for them."
7097,Elbert Hubbard,"Genius may have its limitations, but stupidity is not thus handicapped."
7098,Elbert Hubbard,"He who has achieved success has worked well, laughed often and loved much."
7099,Elbert Hubbard,"A man is not paid for having a head and hands, but for using them."
7100,Elbert Hubbard,No one ever gets far unless he accomplishes the impossible at least once a day.
7101,Elbert Hubbard,Don't take life too seriously. You'll never get out of it alive.
7102,Elbert Hubbard,Every man should have a college education in order to show him how little the thing is really worth.
7103,Elbert Hubbard,Responsibilities gravitate to the person who can shoulder them.
7104,Elbert Hubbard,Enthusiasm is the great hill-climber.
7105,Elbert Hubbard,"Editor a person employed by a newspaper, whose business it is to separate the wheat from the chaff, and to see that the chaff is printed."
7106,Elbert Hubbard,An ounce of loyalty is worth a pound of cleverness.
7107,Elbert Hubbard,Get happiness out of your work or you may never know what happiness is.
7108,Elbert Hubbard,The recipe for perpetual ignorance is be satisfied with your opinions and content with your knowledge.
7109,George E. Woodberry,Defeat is not the worst of failures. Not to have tried is the true failure.
7110,George E. Woodberry,"If you can't have faith in what is held up to you for faith, you must find things to believe in yourself, for a life without faith in something is too narrow a space to live."
7111,Henry de Bracton,An ounce of prevention is worth a pound of cure.
7112,Tom Stoppard,Every exit is an entry somewhere.
7113,Tom Stoppard,Revolution is a trivial shift in the emphasis of suffering.
7114,Tom Stoppard,"Happiness is equilibrium. Shift your weight. Equilibrium is pragmatic. You have to get everything into proportion. You compensate, rebalance yourself so that you maintain your angle to the world. When the world shifts, you shift."
7115,Tom Stoppard,"For 10 years of my life, 3 times a day, I thanked the Lord for what I was about to receive and thanked him again for what I had just received, and then we lost touch  and I suddenly thought, where is he now"
7116,Tom Stoppard,It is better to be quotable than to be honest.
7117,Tom Stoppard,"If an idea's worth having once, it's worth having twice."
7118,Tom Stoppard,"If Beethoven had been killed in a plane crash at the age of 22, it would have changed the history of music... and of aviation."
7119,Tom Stoppard,"I agree with everything you say, but I would attack to the death your right to say it."
7120,Tom Stoppard,"The truth is always a compound of two half- truths, and you never reach it, because there is always something more to say."
7121,Tom Stoppard,"It's not the voting that's democracy, it's the counting."
7122,Tom Stoppard,"We cross our bridges when we come to them and burn them behind us, with nothing to show for our progress except a memory of the smell of smoke, and a presumption that once our eyes watered."
7123,Tom Stoppard,The days of the digital watch are numbered.
7124,Tom Stoppard,Skill without imagination is craftsmanship and gives us many useful objects such as wickerwork picnic baskets. Imagination without skill gives us modern art.
7125,Tom Stoppard,I think age is a very high price to pay for maturity.
7126,Tom Stoppard,"We do on stage things that are supposed to happen off. Which is a kind of integrity, if you look on every exit as being an entrance somewhere else."
7127,Tom Stoppard,"Eternity's a terrible thought. I mean, where's it all going to end"
7128,Tom Stoppard,We're actors - we're the opposite of people.
7129,Sicilian Proverb,Only the spoon knows what is stirring in the pot.
7130,Sicilian Proverb,Only your real friends will tell you when your face is dirty.
7131,E. V. Lucas,One of the most adventurous things left us is to go to bed. For no one can lay a hand on our dreams.
7132,E. V. Lucas,I have noticed that the people who are late are often so much jollier than the people who have to wait for them.
7133,Donnie Brasco,"Lefty When they send for you, you go in alive, you come out dead, and it's your best friend that does it."
7134,Donnie Brasco,"Lefty Wise guy dont carry wallets, they carry their money in a roll....beaner on the outs"
7135,Donnie Brasco,"Lefty A wise guy's always right even when he's wrong, he's right."
7136,Donnie Brasco,"Donnie Brasco Forget about it is like if you agree with someone, you know, like Raquel Welsh is one great piece of ass, forget about it. But then, if you disagree, like A Lincoln is better than a Cadillac Forget about it you know But then, it's also like if something's the greatest thing in the world, like mingia peppers, forget about it. But it's also like saying Go to hell too. Like, you know, like Hey Paulie, you got a one inch pecker and Paulie says Forget about it Sometimes it just means forget about it"
7137,Ludwig Wittgenstein,Philosophy is a battle against the bewitchment of our intelligence by means of language.
7138,Ludwig Wittgenstein,"If people never did silly things, nothing intelligent would ever get done."
7139,Ludwig Wittgenstein,"I don't know why we are here, but I'm pretty sure that it is not in order to enjoy ourselves."
7140,Ludwig Wittgenstein,The world of the happy is quite different from that of the unhappy.
7141,Ludwig Wittgenstein,The limits of my language mean the limits of my world.
7142,Pogo,We are confronted with insurmountable opportunities.
7143,Calvin Coolidge,It takes a great man to be a good listener.
7144,Calvin Coolidge,Nothing in this world can take the place of persistence. Talent will not nothing is more common than unsuccessful people with talent. Genius will not unrewarded genius is almost a proverb. Education will not the world is full of educated derelicts. Persistence and determination alone are omnipotent. The slogan 'press on' has solved and always will solve the problems of the human race.
7145,Calvin Coolidge,Nothing is easier than the expenditure of public money. It doesn't appear to belong to anyone. The temptation is overwhelming to bestow it on somebody.
7146,Calvin Coolidge,"I think the American public wants a solemn ass as a President, and I think I'll go along with them."
7147,Calvin Coolidge,I have never been hurt by anything I didn't say.
7148,Calvin Coolidge,"Christmas is not a time nor a season, but a state of mind. To cherish peace and goodwill, to be plenteous in mercy, is to have the real spirit of Christmas."
7149,Calvin Coolidge,"If I had permitted my failures, or what seemed to me at the time a lack of success, to discourage me I cannot see any way in which I would ever have made progress."
7150,Calvin Coolidge,The nation which forgets its defenders will be itself forgotten.
7151,Calvin Coolidge,"Prosperity is only an instrument to be used, not a deity to be worshipped."
7152,Calvin Coolidge,"There is no right to strike against the public safety by anybody, anywhere, any time."
7153,Calvin Coolidge,No man ever listened himself out of a job.
7154,Calvin Coolidge,The chief business of the American people is business.
7155,Calvin Coolidge,"Never go out to meet trouble. If you will just sit still, nine cases out of ten someone will intercept it before it reaches you."
7156,Danish proverb,The road to a friend's house is never long.
7157,Danish proverb,What is play to the cat is death to the mouse.
7158,Danish proverb,He who is afraid to ask is ashamed of learning.
7159,Danish proverb,No one is rich enough to do without a neighbor.
7160,Danish proverb,"Give to a pig when it grunts and a child when it cries , and you will have a fine pig and a bad child."
7161,Danish proverb,Children are a poor man's wealth.
7162,Danish proverb,Young pigs grunt as as old pigs grunted before them.
7163,Danish proverb,He who would leap high must take a long run.
7164,Danish proverb,The dog's kennel is not the place to keep a sausage.
7165,Danish proverb,Bad is never good until worse happens.
7166,Danish proverb,Lawyers and painters can soon change white to black.
7167,Danish proverb,Tomorrow is often the busiest time of the year.
7168,Danish proverb,A man too busy to take care of his health is like a mechanic too busy to take care of his tools.
7169,Danish proverb,Life without a friend is death without a witness.
7170,Danish proverb,"If your house is on fire, warm yourself by it."
7171,Danish proverb,"How beautiful it is to do nothing, and then rest afterward."
7172,Danish proverb,Every person is a fool in somebody's opinion.
7173,Danish proverb,"Where there is love, there is pain."
7174,Danish proverb,An ounce of blood is worth more than a pound of friendship.
7175,Danish proverb,"If I die, I forgive you If I live, we shall see."
7176,Danish proverb,Under a tattered cloak you will generally find a good drinker.
7177,Danish proverb,"If you would live healthy, be old early."
7178,Danish proverb,"Good men must die, but death cannot kill their names."
7179,Danish proverb,"If three people say you are an ass, put on a bridle."
7180,Danish proverb,Where God has his church the Devil will have his chapel.
7181,Danish proverb,Don't speak unless you can improve on the silence.
7182,Danish proverb,"If you want to be respected, you must respect yourself."
7183,Danish proverb,"Cuando amor no es locura, no es amor. (When love is not madness, it is not love.)"
7184,Danish proverb,"If you would be pope, you must think of nothing else."
7185,Danish proverb,Drink nothing without seeing it Sign nothing without reading it.
7186,Danish proverb,"Live with wolves, and you learn to howl."
7187,Danish proverb,"Since we cannot get what we like, let us like what we can get."
7188,Danish proverb,One drink is just right two is too many three are too few.
7189,Danish proverb,Never advise anyone to go to war or to marry.
7190,Danish proverb,"Walk till the blood appears on the cheek, but not the sweat on the brow."
7191,Danish proverb,"From a fallen tree, all make kindling."
7192,Danish proverb,An ounce of mother is worth a pound of priests.
7193,Danish proverb,No revenge is more honourable than the one not taken.
7194,Danish proverb,Don't offer me advice give me money.
7195,Danish proverb,Woe to the house where the hen crows and the rooster is still.
7196,Danish proverb,To own is to fear.
7197,Danish proverb,"The first drink with water, the second without water, the third like water."
7198,Danish proverb,"Laws, like the spider's webs, catch the flies and let the hawk go free."
7199,Danish proverb,"Three Spaniards, four opinions."
7200,Danish proverb,Tomorrow is the busiest day of the year.
7201,Danish proverb,"To the good listener, half a word is enough."
7202,Danish proverb,Ask advice only of your equals.
7203,Eden Phillpotts,"The universe is full of magical things, patiently waiting for our wits to grow sharper."
7204,Eden Phillpotts,The biggest fool may come out with a bit of sense when you least expect it.
7205,Eden Phillpotts,The people sensible enough to give good advice are usually sensible enough to give none.
7206,Richard Milhous Nixon,"You must pursue this investigation of Watergate even if it leads to the president. I'm innocent. You've got to believe I'm innocent. If you don't, take my job."
7207,Richard Milhous Nixon,I have impeached myself by resigning.
7208,Richard Milhous Nixon,I concede
7209,Richard Milhous Nixon,A man is not finished when he's defeated he's finished when he quits.
7210,Richard Milhous Nixon,I can see clearly now ... that I was wrong in not acting more decisively and more forthrightly in dealing with Watergate...
7211,Richard Milhous Nixon,When I retire I'm going to spend my evenings by the fireplace going through those boxes. There are things in there that ought to be burned.
7212,Richard Milhous Nixon,"While technically I did not commit a crime, an impeachable offense... these are legalisms, as far as the handling of this matter is concerned it was so botched up, I made so many bad judgments. The worst ones, mistakes of the heart, rather than the head. But let me say, a man in that top job - he's got to have a heart, but his head must always rule his heart."
7213,Richard Milhous Nixon,"By taking this action, I hope that I will have hastened the start of the healing."
7214,Richard Milhous Nixon,"When the president does it, that means it is not illegal."
7215,Richard Milhous Nixon,"If you want to make beautiful music, you must play the black and the white notes together."
7216,Richard Milhous Nixon,"I can take it... The tougher it gets, the cooler I get..."
7217,Richard Milhous Nixon,"Once you get into this great stream of history, you can't get out."
7218,Richard Milhous Nixon,We are all in it together. This is a war. We take a few shots and it will be over. We will give them a few shots and it will be over.
7219,Richard Milhous Nixon,I hereby resign this office of president of the United States.
7220,Richard Milhous Nixon,"I gave 'em a sword. And they stuck it in, and they twisted it with relish. And I guess if I had been in their position, I'd have done the same thing."
7221,Richard Milhous Nixon,"Because of what you have done the heavens have become a part of man's world. And as you talk to us from the Sea of Tranquillity, it inspires us to redouble our efforts to bring peace and Tranquillity to Earth. For one priceless moment, in the whole history of man, all the people on this Earth are truly one. One in their pride in what you have done. One in our prayers that you will return safely to Earth."
7222,Richard Milhous Nixon,"I've analyzed the best I can ... and I have not found an impeachable offense, and therefore resignation is not an acceptable course."
7223,Richard Milhous Nixon,"Well, I'm not a crook."
7224,Richard Milhous Nixon,I took a look around the office. ... I walked out and closed the door behind me. I knew that I would not be back there again. (On leaving the Executive Office Building)
7225,Richard Milhous Nixon,So you are lean and mean and resourceful and you continue to walk on the edge of the precipice because over the years you have become fascinated by how close you can walk without losing your balance.
7226,Richard Milhous Nixon,It's a piece of cake until you get to the top. You find you can't stop playing the game the way you've always played it.
7227,Richard Milhous Nixon,"Success is not a harbor but a voyage with its own perils to the spirit  The lesson that most of us on this voyage never learn, but can never quite forget, is that to win is sometimes to lose."
7228,Richard Milhous Nixon,"What starts the process, really, are laughs and slights and snubs when you are a kid. ... If your anger is deep enough and strong enough, you learn that you can change those attitudes by excellence, personal gut performance."
7229,Richard Milhous Nixon,I turned into the helicopter ... the red carpet was rolled up. ... The White House was behind us now.
7230,Richard Milhous Nixon,"'Good luck, Mr President,' I said to him. 'As I told you when I named you, I know the country is going to be in good hands with you in the Oval Office.'"
7231,Richard Milhous Nixon,Rarely have so many people been so wrong about so much.
7232,Richard Milhous Nixon,"My telephone calls and meetings and decisions were now parts of a prescribed ritual aimed at making peace with the past his calls, his meetings and his decisions were already the ones that would shape America's future. (On transfer of power to Gerald R Ford)"
7233,Richard Milhous Nixon,I had never expected that the China initiative would come to fruition in the form of a Ping-Pong team. (On first friendly overture by People's Republic of China)
7234,Richard Milhous Nixon,I let the American people down.
7235,Richard Milhous Nixon,I brought myself down. I impeached myself by resigning.
7236,Richard Milhous Nixon,"The memory of that scene for me is like a frame of film forever frozen at that moment the red carpet, the green lawn, the white house, the leaden sky. ... The new president and his first lady."
7237,Richard Milhous Nixon,"No event in American history is more misunderstood than the Vietnam War. It was misreported then, and it is misremembered now."
7238,Richard Milhous Nixon,"Any lady who is first lady likes being first lady. I don't care what they say, they like it."
7239,Richard Milhous Nixon,My view is that one should not break up a winning combination.
7240,Richard Milhous Nixon,"If an individual wants to be a leader and isn't controversial, that means he never stood for anything."
7241,Richard Milhous Nixon,"I wish I could give you a lot of advice, based on my experience of winning political debates. But I don't have that experience. My only experience is at losing them."
7242,Richard Milhous Nixon,"I wouldn't bet the farm on it, but I'd bet the main house. I wouldn't even bet the outhouse on Mondale."
7243,Richard Milhous Nixon,"Violence or the threat of violence must never be permitted to influence the actions or judgments of the university community. Once it does, the community, almost by definition, ceases to be a university. It is for this reason that from time immemorial expulsion has been the primary instrument of university discipline."
7244,Richard Milhous Nixon,It is not too strong a statement to declare that this is the way civilizations begin to die ... None of us has the right to suppose it cannot happen here.
7245,Richard Milhous Nixon,"The only thing we have to fear is fear itself--nameless, unreasoning, unjustified terror which paralyzes needed efforts to convert retreat into advance."
7246,Richard Milhous Nixon,"Remember, always give your best. Never get discouraged. Never be petty. Always remember, others may hate you. But those who hate you don't win unless you hate them. And then you destroy yourself."
7247,Richard Milhous Nixon,This is a burden I shall bear for every day of the life that is left to me.
7248,Richard Milhous Nixon,Get a good night's sleep and don't bug anybody without asking me. (To re-election campaign manager Clark MacGregor)
7249,Richard Milhous Nixon,"You see these bums, you know, blowing up campuses ... storming around about this issue. (On student protesters against Vietnam War)"
7250,Richard Milhous Nixon,"Certainly in the next 50 years we shall see a woman president, perhaps sooner than you think. A woman can and should be able to do any political job that a man can do."
7251,Richard Milhous Nixon,"I have never been a quitter. To leave office before my term is completed is opposed to every instinct in my body. But as president I must put the interests of America first ... Therefore, I shall resign the presidency effective at noon tomorrow."
7252,Richard Milhous Nixon,"The greatness comes not when things go always good for you. But the greatness comes when you're really tested, when you take some knocks, some disappointments, when sadness comes. Because only if you've been in the deepest valley can you ever know how magnificent it is to be on the highest mountain."
7253,Richard Milhous Nixon,Sure there are dishonest men in local government. But there are dishonest men in national government too.
7254,Richard Milhous Nixon,My concern today is not with the length of a person's hair but with his conduct. (On campus radicals)
7255,Richard Milhous Nixon,"The student who invades an administration building, roughs up a dean, rifles the files and issues 'non-negotiable demands' may have some of his demands met by a permissive university administration. But the greater his 'victory' the more he will have undermined the security of his own rights."
7256,Richard Milhous Nixon,This is the greatest week in the history of the world since the Creation. (Saluting crew of the Apollo 11)
7257,Richard Milhous Nixon,"Tonight-to you, the great silent majority of my fellow Americans-I ask for your support. (On his Vietnam War policy)"
7258,Richard Milhous Nixon,"There are some people, you know, they think the way to be a big man is to shout and stomp and raise hell-and then nothing ever really happens. I'm not like that ... I never shoot blanks."
7259,Richard Milhous Nixon,"My strong point is not rhetoric, it isn't showmanship, it isn't big promises-those things that create the glamour and the excitement that people call charisma and warmth."
7260,Richard Milhous Nixon,"My strong point, if I have a strong point, is performance. I always do more than I say. I always produce more than I promise."
7261,Richard Milhous Nixon,"There is a time to be timid. There is a time to be conciliatory. There is a time, even, to fly and there is a time to fight. And I'm going to fight like hell. (On Congressional moves toward impeachment)"
7262,Richard Milhous Nixon,"My own view is that taping of conversations for historical purposes was a bad decision on the part of all the presidents. I don't think Kennedy should have done it. I don't think Johnson should have done it, and I don't think we should have done it."
7263,Richard Milhous Nixon,"The 1976 Bicentennial is not going to be invented in Washington, printed in triplicate by the Government Printing Office and mailed to you by the United States Postal Service."
7264,Richard Milhous Nixon,"If we take the route of the permanent handout, the American character will itself be impoverished. (Proposal to reform welfare programs)"
7265,Richard Milhous Nixon,"Unless a president can protect the privacy of the advice he gets, he cannot get the advice he needs."
7266,Richard Milhous Nixon,"The presidency has many problems, but boredom is the least of them."
7267,Richard Milhous Nixon,"People have got to know whether or not their president is a crook. Well, I'm not a crook. I earned everything I've got."
7268,Richard Milhous Nixon,"If I were to make public these tapes, containing blunt and candid remarks on many different subjects, the confidentiality of the office of the president would always be suspect."
7269,Richard Milhous Nixon,There will be no whitewash in the White House. (On Watergate investigation)
7270,Richard Milhous Nixon,I want you to stonewall it. (To staff on news of break-in at Watergate)
7271,Richard Milhous Nixon,"Under the doctrine of separation of powers, the manner in which the president personally exercises his assigned executive powers is not subject to questioning by another branch of government."
